# E = 2.41805
# x, V(x), psi, |psi|^2
-2.250000e+00 0.000000e+00 2.770690e+00 2.542406e+00
-2.240000e+00 0.000000e+00 2.776652e+00 2.546647e+00
-2.230000e+00 0.000000e+00 2.782442e+00 2.550832e+00
-2.220000e+00 0.000000e+00 2.788055e+00 2.554954e+00
-2.210000e+00 0.000000e+00 2.793489e+00 2.559005e+00
-2.200000e+00 0.000000e+00 2.798741e+00 2.562977e+00
-2.190000e+00 0.000000e+00 2.803810e+00 2.566861e+00
-2.180000e+00 0.000000e+00 2.808692e+00 2.570652e+00
-2.170000e+00 0.000000e+00 2.813385e+00 2.574340e+00
-2.160000e+00 0.000000e+00 2.817887e+00 2.577920e+00
-2.150000e+00 0.000000e+00 2.822195e+00 2.581384e+00
-2.140000e+00 0.000000e+00 2.826308e+00 2.584725e+00
-2.130000e+00 0.000000e+00 2.830224e+00 2.587938e+00
-2.120000e+00 0.000000e+00 2.833940e+00 2.591015e+00
-2.110000e+00 0.000000e+00 2.837456e+00 2.593951e+00
-2.100000e+00 0.000000e+00 2.840768e+00 2.596741e+00
-2.090000e+00 0.000000e+00 2.843876e+00 2.599378e+00
-2.080000e+00 0.000000e+00 2.846778e+00 2.601858e+00
-2.070000e+00 0.000000e+00 2.849473e+00 2.604176e+00
-2.060000e+00 0.000000e+00 2.851959e+00 2.606327e+00
-2.050000e+00 0.000000e+00 2.854235e+00 2.608308e+00
-2.040000e+00 0.000000e+00 2.856300e+00 2.610114e+00
-2.030000e+00 0.000000e+00 2.858154e+00 2.611741e+00
-2.020000e+00 0.000000e+00 2.859794e+00 2.613188e+00
-2.010000e+00 0.000000e+00 2.861221e+00 2.614451e+00
-2.000000e+00 0.000000e+00 2.862434e+00 2.615527e+00
-1.990000e+00 0.000000e+00 2.863431e+00 2.616415e+00
-1.980000e+00 0.000000e+00 2.864214e+00 2.617112e+00
-1.970000e+00 0.000000e+00 2.864780e+00 2.617618e+00
-1.960000e+00 0.000000e+00 2.865131e+00 2.617932e+00
-1.950000e+00 0.000000e+00 2.865265e+00 2.618052e+00
-1.940000e+00 0.000000e+00 2.865183e+00 2.617978e+00
-1.930000e+00 0.000000e+00 2.864885e+00 2.617712e+00
-1.920000e+00 0.000000e+00 2.864371e+00 2.617253e+00
-1.910000e+00 0.000000e+00 2.863641e+00 2.616601e+00
-1.900000e+00 0.000000e+00 2.862695e+00 2.615760e+00
-1.890000e+00 0.000000e+00 2.861535e+00 2.614729e+00
-1.880000e+00 0.000000e+00 2.860159e+00 2.613511e+00
-1.870000e+00 0.000000e+00 2.858571e+00 2.612109e+00
-1.860000e+00 0.000000e+00 2.856769e+00 2.610524e+00
-1.850000e+00 0.000000e+00 2.854755e+00 2.608761e+00
