# E = 0.5
# x, V(x), E + psi, E + |psi|^2
-1.479479e+00, 1.094430e+00, 7.773557e-01, 5.769262e-01
-1.475475e+00, 1.088514e+00, 7.787654e-01, 5.777102e-01
-1.471471e+00, 1.082614e+00, 7.801805e-01, 5.785011e-01
-1.467467e+00, 1.076730e+00, 7.816007e-01, 5.792990e-01
-1.463463e+00, 1.070863e+00, 7.830262e-01, 5.801038e-01
-1.459459e+00, 1.065011e+00, 7.844569e-01, 5.809157e-01
-1.455455e+00, 1.059175e+00, 7.858927e-01, 5.817346e-01
-1.451451e+00, 1.053356e+00, 7.873336e-01, 5.825606e-01
-1.447447e+00, 1.047552e+00, 7.887796e-01, 5.833937e-01
-1.443443e+00, 1.041764e+00, 7.902307e-01, 5.842339e-01
-1.439439e+00, 1.035993e+00, 7.916869e-01, 5.850812e-01
-1.435435e+00, 1.030237e+00, 7.931480e-01, 5.859358e-01
-1.431431e+00, 1.024498e+00, 7.946142e-01, 5.867975e-01
-1.427427e+00, 1.018775e+00, 7.960853e-01, 5.876665e-01
-1.423423e+00, 1.013067e+00, 7.975613e-01, 5.885427e-01
-1.419419e+00, 1.007376e+00, 7.990422e-01, 5.894262e-01
-1.415415e+00, 1.001700e+00, 8.005280e-01, 5.903171e-01
-1.411411e+00, 9.960411e-01, 8.020186e-01, 5.912152e-01
-1.407407e+00, 9.903978e-01, 8.035140e-01, 5.921208e-01
-1.403403e+00, 9.847706e-01, 8.050142e-01, 5.930337e-01
-1.399399e+00, 9.791593e-01, 8.065191e-01, 5.939540e-01
-1.395395e+00, 9.735642e-01, 8.080288e-01, 5.948817e-01
-1.391391e+00, 9.679850e-01, 8.095431e-01, 5.958169e-01
-1.387387e+00, 9.624219e-01, 8.110621e-01, 5.967596e-01
-1.383383e+00, 9.568748e-01, 8.125856e-01, 5.977098e-01
-1.379379e+00, 9.513437e-01, 8.141138e-01, 5.986675e-01
-1.375375e+00, 9.458287e-01, 8.156465e-01, 5.996327e-01
-1.371371e+00, 9.403297e-01, 8.171837e-01, 6.006055e-01
-1.367367e+00, 9.348468e-01, 8.187254e-01, 6.015859e-01
-1.363363e+00, 9.293798e-01, 8.202715e-01, 6.025738e-01
-1.359359e+00, 9.239289e-01, 8.218221e-01, 6.035694e-01
