# E = 4.5
# x, V(x), psi, |psi|^2
-3.190000e+00 5.088050e+00 4.779176e+00 4.577939e+00
-3.180000e+00 5.056200e+00 4.783909e+00 4.580604e+00
-3.170000e+00 5.024450e+00 4.788673e+00 4.583332e+00
-3.160000e+00 4.992800e+00 4.793467e+00 4.586123e+00
-3.150000e+00 4.961250e+00 4.798290e+00 4.588977e+00
-3.140000e+00 4.929800e+00 4.803140e+00 4.591894e+00
-3.130000e+00 4.898450e+00 4.808017e+00 4.594874e+00
-3.120000e+00 4.867200e+00 4.812918e+00 4.597918e+00
-3.110000e+00 4.836050e+00 4.817842e+00 4.601024e+00
-3.100000e+00 4.805000e+00 4.822788e+00 4.604192e+00
-3.090000e+00 4.774050e+00 4.827753e+00 4.607422e+00
-3.080000e+00 4.743200e+00 4.832736e+00 4.610713e+00
-3.070000e+00 4.712450e+00 4.837735e+00 4.614065e+00
-3.060000e+00 4.681800e+00 4.842749e+00 4.617477e+00
-3.050000e+00 4.651250e+00 4.847775e+00 4.620948e+00
-3.040000e+00 4.620800e+00 4.852812e+00 4.624476e+00
-3.030000e+00 4.590450e+00 4.857857e+00 4.628062e+00
-3.020000e+00 4.560200e+00 4.862909e+00 4.631703e+00
-3.010000e+00 4.530050e+00 4.867965e+00 4.635398e+00
-3.000000e+00 4.500000e+00 4.873023e+00 4.639146e+00
-2.990000e+00 4.470050e+00 4.878081e+00 4.642945e+00
-2.980000e+00 4.440200e+00 4.883137e+00 4.646794e+00
-2.970000e+00 4.410450e+00 4.888188e+00 4.650690e+00
-2.960000e+00 4.380800e+00 4.893233e+00 4.654632e+00
-2.950000e+00 4.351250e+00 4.898268e+00 4.658617e+00
-2.940000e+00 4.321800e+00 4.903291e+00 4.662644e+00
-2.930000e+00 4.292450e+00 4.908300e+00 4.666709e+00
-2.920000e+00 4.263200e+00 4.913292e+00 4.670810e+00
-2.910000e+00 4.234050e+00 4.918264e+00 4.674945e+00
-2.900000e+00 4.205000e+00 4.923214e+00 4.679110e+00
-2.890000e+00 4.176050e+00 4.928139e+00 4.683303e+00
-2.880000e+00 4.147200e+00 4.933036e+00 4.687520e+00
-2.870000e+00 4.118450e+00 4.937903e+00 4.691759e+00
-2.860000e+00 4.089800e+00 4.942736e+00 4.696015e+00
-2.850000e+00 4.061250e+00 4.947533e+00 4.700286e+00
-2.840000e+00 4.032800e+00 4.952291e+00 4.704567e+00
-2.830000e+00 4.004450e+00 4.957006e+00 4.708855e+00
-2.820000e+00 3.976200e+00 4.961677e+00 4.713145e+00
-2.810000e+00 3.948050e+00 4.966298e+00 4.717434e+00
-2.800000e+00 3.920000e+00 4.970869e+00 4.721717e+00
-2.790000e+00 3.892050e+00 4.975384e+00 4.725990e+00
-2.780000e+00 3.864200e+00 4.979842e+00 4.730249e+00
-2.770000e+00 3.836450e+00 4.984239e+00 4.734487e+00
-2.760000e+00 3.808800e+00 4.988572e+00 4.738702e+00
-2.750000e+00 3.781250e+00 4.992837e+00 4.742888e+00
-2.740000e+00 3.753800e+00 4.997031e+00 4.747040e+00
-2.730000e+00 3.726450e+00 5.001151e+00 4.751152e+00
-2.720000e+00 3.699200e+00 5.005193e+00 4.755220e+00
-2.710000e+00 3.672050e+00 5.009155e+00 4.759239e+00
-2.700000e+00 3.645000e+00 5.013032e+00 4.763202e+00
-2.690000e+00 3.618050e+00 5.016822e+00 4.767105e+00
-2.680000e+00 3.591200e+00 5.020520e+00 4.770941e+00
-2.670000e+00 3.564450e+00 5.024124e+00 4.774706e+00
-2.660000e+00 3.537800e+00 5.027630e+00 4.778393e+00
-2.650000e+00 3.511250e+00 5.031034e+00 4.781997e+00
-2.640000e+00 3.484800e+00 5.034333e+00 4.785512e+00
-2.630000e+00 3.458450e+00 5.037523e+00 4.788931e+00
-2.620000e+00 3.432200e+00 5.040602e+00 4.792251e+00
-2.610000e+00 3.406050e+00 5.043565e+00 4.795463e+00
-2.600000e+00 3.380000e+00 5.046410e+00 4.798564e+00
-2.590000e+00 3.354050e+00 5.049132e+00 4.801545e+00
-2.580000e+00 3.328200e+00 5.051728e+00 4.804403e+00
-2.570000e+00 3.302450e+00 5.054194e+00 4.807131e+00
-2.560000e+00 3.276800e+00 5.056528e+00 4.809724e+00
-2.550000e+00 3.251250e+00 5.058726e+00 4.812175e+00
-2.540000e+00 3.225800e+00 5.060785e+00 4.814479e+00
-2.530000e+00 3.200450e+00 5.062700e+00 4.816631e+00
-2.520000e+00 3.175200e+00 5.064469e+00 4.818625e+00
-2.510000e+00 3.150050e+00 5.066089e+00 4.820456e+00
-2.500000e+00 3.125000e+00 5.067556e+00 4.822119e+00
-2.490000e+00 3.100050e+00 5.068866e+00 4.823609e+00
-2.480000e+00 3.075200e+00 5.070018e+00 4.824920e+00
-2.470000e+00 3.050450e+00 5.071007e+00 4.826049e+00
-2.460000e+00 3.025800e+00 5.071830e+00 4.826990e+00
-2.450000e+00 3.001250e+00 5.072485e+00 4.827739e+00
-2.440000e+00 2.976800e+00 5.072968e+00 4.828293e+00
-2.430000e+00 2.952450e+00 5.073277e+00 4.828646e+00
-2.420000e+00 2.928200e+00 5.073408e+00 4.828797e+00
-2.410000e+00 2.904050e+00 5.073359e+00 4.828741e+00
-2.400000e+00 2.880000e+00 5.073127e+00 4.828475e+00
-2.390000e+00 2.856050e+00 5.072710e+00 4.827996e+00
-2.380000e+00 2.832200e+00 5.072104e+00 4.827303e+00
-2.370000e+00 2.808450e+00 5.071307e+00 4.826392e+00
-2.360000e+00 2.784800e+00 5.070317e+00 4.825261e+00
-2.350000e+00 2.761250e+00 5.069131e+00 4.823910e+00
-2.340000e+00 2.737800e+00 5.067748e+00 4.822337e+00
-2.330000e+00 2.714450e+00 5.066164e+00 4.820542e+00
-2.320000e+00 2.691200e+00 5.064378e+00 4.818523e+00
-2.310000e+00 2.668050e+00 5.062388e+00 4.816280e+00
-2.300000e+00 2.645000e+00 5.060192e+00 4.813815e+00
-2.290000e+00 2.622050e+00 5.057788e+00 4.811128e+00
-2.280000e+00 2.599200e+00 5.055175e+00 4.808219e+00
-2.270000e+00 2.576450e+00 5.052350e+00 4.805091e+00
-2.260000e+00 2.553800e+00 5.049314e+00 4.801745e+00
-2.250000e+00 2.531250e+00 5.046063e+00 4.798185e+00
-2.240000e+00 2.508800e+00 5.042597e+00 4.794412e+00
-2.230000e+00 2.486450e+00 5.038915e+00 4.790430e+00
-2.220000e+00 2.464200e+00 5.035017e+00 4.786243e+00
-2.210000e+00 2.442050e+00 5.030900e+00 4.781855e+00
-2.200000e+00 2.420000e+00 5.026565e+00 4.777271e+00
-2.190000e+00 2.398050e+00 5.022011e+00 4.772495e+00
-2.180000e+00 2.376200e+00 5.017237e+00 4.767534e+00
-2.170000e+00 2.354450e+00 5.012244e+00 4.762394e+00
-2.160000e+00 2.332800e+00 5.007031e+00 4.757080e+00
-2.150000e+00 2.311250e+00 5.001598e+00 4.751601e+00
-2.140000e+00 2.289800e+00 4.995946e+00 4.745962e+00
-2.130000e+00 2.268450e+00 4.990074e+00 4.740172e+00
-2.120000e+00 2.247200e+00 4.983984e+00 4.734240e+00
-2.110000e+00 2.226050e+00 4.977675e+00 4.728174e+00
-2.100000e+00 2.205000e+00 4.971150e+00 4.721982e+00
-2.090000e+00 2.184050e+00 4.964408e+00 4.715675e+00
-2.080000e+00 2.163200e+00 4.957451e+00 4.709261e+00
-2.070000e+00 2.142450e+00 4.950280e+00 4.702752e+00
-2.060000e+00 2.121800e+00 4.942897e+00 4.696158e+00
-2.050000e+00 2.101250e+00 4.935303e+00 4.689489e+00
-2.040000e+00 2.080800e+00 4.927501e+00 4.682757e+00
-2.030000e+00 2.060450e+00 4.919492e+00 4.675973e+00
-2.020000e+00 2.040200e+00 4.911278e+00 4.669149e+00
-2.010000e+00 2.020050e+00 4.902861e+00 4.662297e+00
-2.000000e+00 2.000000e+00 4.894245e+00 4.655429e+00
